id_cliente,nome_cliente,cidade,estado,tipo_cliente,data_adesao,id_cidade,id_estado,id_cidade_estado
930,Noah Correia,SILVEIRA,MG,Industrial,25/03/2021,0487,02,048702
931,Maria Eduarda Cavalcanti,VIANA,BA,Comercial,26/10/2020,0509,01,050901
932,Benicio Da Mata,DUARTE DOS DOURADOS,BA,Comercial,06/12/2022,0223,01,022301
933,Murilo Da Luz,VIANA,BA,Residencial,03/03/2024,0509,01,050901
934,Ana Vitoria Dias,LOPES DA MATA,BA,Comercial,21/03/2022,0282,01,028201
935,Kevin Melo,LOPES DE DAS NEVES,BA,Comercial,12/07/2022,0286,01,028601
936,Ana Julia Costa,NOVAES,BA,Residencial,23/10/2022,0354,01,035401
937,Gabriela Da Conceicao,SOUZA,MG,Comercial,28/08/2023,0495,02,049502
938,Sabrina Da Conceicao,DA CONCEICAO DE FERREIRA,BA,Residencial,10/04/2024,0140,01,014001
939,Esther Aragao,COSTA,BA,Residencial,19/07/2024,0118,01,011801
940,Esther Dias,MORAES,SP,Residencial,22/11/2020,0324,03,032403
941,Clarice Campos,FARIAS DAS FLORES,MG,Residencial,14/10/2021,0226,02,022602
942,Francisco Mendes,DUARTE ALEGRE,MG,Comercial,17/08/2020,0218,02,021802
943,Guilherme Azevedo,DA LUZ,MG,Residencial,27/05/2023,0155,02,015502
944,Clara Farias,GOMES DAS FLORES,BA,Residencial,10/03/2024,0261,01,026101
945,Isaac Lopes,PORTO DO OESTE,BA,Comercial,12/09/2020,0418,01,041801
946,Gabriela Silveira,GOMES DA MATA,BA,Comercial,07/07/2022,0260,01,026001
947,Helena Castro,ALMEIDA,SP,Industrial,10/01/2024,0001,03,000103
948,Alicia Da Costa,RIBEIRO DE MINAS,BA,Comercial,29/08/2021,0442,01,044201
949,Melissa Nascimento,CASTRO DA PRATA,SP,Comercial,05/11/2024,0090,03,009003
950,Pedro Miguel Pires,DUARTE DA PRATA,MG,Industrial,03/08/2022,0220,02,022002
951,Natalia Cavalcanti,FREITAS DO GALHO,BA,Comercial,05/08/2020,0257,01,025701
952,Catarina Moreira,COSTA DE MINAS,SP,Comercial,24/11/2021,0120,03,012003
953,Renan Campos,DAS NEVES DE CARDOSO,SP,Comercial,20/01/2022,0208,03,020803
954,Isis Porto,MONTEIRO DO SUL,BA,Comercial,06/03/2025,0323,01,032301
955,Henrique Monteiro,ROCHA,MG,Industrial,25/02/2023,0447,02,044702
956,Luana Rezende,RIBEIRO,MG,Comercial,23/05/2022,0438,02,043802
957,Marcela Ribeiro,SILVA,MG,Comercial,12/08/2021,0478,02,047802
958,Yasmin Pinto,BARBOSA,SP,Industrial,04/01/2023,0037,03,003703
959,Davi Costa,ALMEIDA DO AMPARO,SP,Residencial,26/09/2023,0007,03,000703
960,Joao Lucas Cardoso,PEREIRA DO SUL,SP,Industrial,17/10/2024,0395,03,039503
961,Mariana Da Paz,SOUZA DO OESTE,SP,Residencial,09/05/2023,0501,03,050103
962,Maria Clara Dias,DA COSTA DE CARVALHO,MG,Industrial,09/08/2020,0144,02,014402
963,Rebeca Souza,FERNANDES DA SERRA,BA,Industrial,14/05/2023,0234,01,023401
964,Diogo Fogaca,ARAUJO DO NORTE,SP,Comercial,27/07/2024,0028,03,002803
965,Joao Guilherme Costela,ALMEIDA DE RODRIGUES,SP,Residencial,06/08/2020,0006,03,000603
966,Luana Da Paz,DA PAZ,MG,Comercial,26/12/2024,0181,02,018102
967,Maria Clara Oliveira,SOUZA DA PRAIA,BA,Residencial,23/02/2024,0497,01,049701
968,Marina Silveira,ALMEIDA,BA,Industrial,28/08/2021,0001,01,000101
969,Murilo Nascimento,DA CUNHA DE MINAS,MG,Industrial,13/10/2024,0154,02,015402
970,Ana Livia Monteiro,RIBEIRO,MG,Residencial,09/01/2025,0438,02,043802
971,Gabriel Castro,NOGUEIRA,BA,Comercial,04/12/2022,0349,01,034901
972,Erick Almeida,SANTOS,SP,Comercial,16/05/2024,0471,03,047103
973,Nathan Novaes,DIAS,BA,Comercial,28/08/2022,0211,01,021101
974,Isis Ramos,DIAS,MG,Comercial,21/12/2024,0211,02,021102
975,Isabella Rodrigues,NASCIMENTO,SP,Industrial,13/03/2024,0344,03,034403
976,Daniela Ferreira,REZENDE ALEGRE,SP,Industrial,27/07/2021,0430,03,043003
977,Maria Cecilia Silveira,CUNHA DA PRATA,MG,Industrial,28/05/2022,0132,02,013202
978,Luiz Fernando Azevedo,MOURA DO OESTE,MG,Industrial,17/06/2023,0343,02,034302
979,Igor Viana,REZENDE DO AMPARO,MG,Industrial,08/05/2022,0435,02,043502
980,Maria Fernanda Moura,DA MOTA,BA,Comercial,24/03/2021,0173,01,017301
981,Thomas Nogueira,SANTOS,BA,Comercial,19/09/2024,0471,01,047101
982,Maria Campos,CAMPOS DO GALHO,SP,Comercial,16/06/2020,0066,03,006603
983,Lara Gomes,NUNES DAS FLORES,MG,Comercial,08/10/2024,0366,02,036602
984,Camila Barbosa,NUNES DO GALHO,SP,Industrial,16/12/2023,0371,03,037103
985,Yuri Pereira,DA CONCEICAO DA PRAIA,SP,Industrial,23/08/2020,0138,03,013803
986,Catarina Azevedo,DA CRUZ,SP,Industrial,27/08/2022,0148,03,014803
987,Luana Da Costa,BARBOSA,SP,Residencial,15/06/2024,0037,03,003703
988,Eloah Barros,CORREIA DE NUNES,MG,Comercial,30/11/2020,0115,02,011502
989,Clarice Da Rocha,MOURA,SP,Comercial,12/05/2024,0340,03,034003
990,Isabel Costela,NOVAES DO GALHO,MG,Industrial,24/10/2024,0360,02,036002
991,Joaquim Jesus,CALDEIRA,MG,Comercial,10/02/2022,0049,02,004902
992,Joao Lucas Oliveira,MENDES,BA,Comercial,12/10/2023,0305,01,030501
993,Bianca Peixoto,SANTOS,MG,Industrial,11/04/2022,0471,02,047102
994,Maria Luiza Cunha,FREITAS PAULISTA,BA,Residencial,19/02/2022,0258,01,025801
995,Ian Caldeira,SOUZA DE CARDOSO,MG,Residencial,06/05/2025,0499,02,049902
996,Manuela Ribeiro,SILVA DO SUL,MG,Residencial,12/06/2024,0486,02,048602
997,Nicolas Azevedo,DA CONCEICAO DA PRAIA,MG,Industrial,10/04/2024,0138,02,013802
998,Francisco Das Neves,CAVALCANTI GRANDE,BA,Comercial,02/08/2024,0106,01,010601
999,Larissa Da Cunha,RAMOS,BA,Industrial,01/04/2023,0420,01,042001
1000,Stephany Campos,MOURA,SP,Industrial,21/03/2025,0340,03,034003
